,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
159171,17,3,DL,DL,DL,JFK,NY,New York,LAS,NV,Nevada,-3.0,0.0,2100-2159,-16.0,0.0,0001-0559,0.0,2248.0
387090,27,6,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,18.0,18.0,1600-1659,30.0,30.0,1800-1859,0.0,1005.0
466169,15,1,AA,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,15.0,15.0,0800-0859,34.0,34.0,1000-1059,0.0,888.0
507252,21,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-6.0,0.0,0600-0659,-11.0,0.0,0900-0959,0.0,641.0
377664,15,1,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,96.0,96.0,1200-1259,85.0,85.0,1400-1459,0.0,1005.0
472010,24,3,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,152.0,152.0,1300-1359,154.0,154.0,1500-1559,0.0,650.0
483472,20,6,AA,AA,AA,LAX,CA,California,CLT,NC,North Carolina,-4.0,0.0,1300-1359,-1.0,0.0,2100-2159,0.0,2125.0
488028,19,5,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,7.0,7.0,0800-0859,10.0,10.0,1100-1159,0.0,650.0
494180,20,6,AA,AA,AA,LAS,NV,Nevada,CLT,NC,North Carolina,1.0,1.0,2200-2259,-24.0,0.0,0600-0659,0.0,1916.0
372982,29,1,UA,UA,UA,CLT,NC,North Carolina,ORD,IL,Illinois,39.0,39.0,1700-1759,40.0,40.0,1800-1859,0.0,599.0
34545,26,5,WN,WN,WN,LAX,CA,California,DEN,CO,Colorado,0.0,0.0,1400-1459,-11.0,0.0,1700-1759,0.0,862.0
467961,7,7,AA,AA,AA,MIA,FL,Florida,MCO,FL,Florida,4.0,4.0,1400-1459,1.0,1.0,1500-1559,0.0,192.0
197536,14,7,DL,DL,DL,JFK,NY,New York,LAS,NV,Nevada,-7.0,0.0,1600-1659,10.0,10.0,1900-1959,0.0,2248.0
211799,16,2,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1.0,1.0,0800-0859,-1.0,0.0,0900-0959,0.0,404.0
462938,10,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,52.0,52.0,0700-0759,19.0,19.0,1000-1059,0.0,641.0
156373,5,5,DL,DL,DL,JFK,NY,New York,LAX,CA,California,-6.0,0.0,0700-0759,-20.0,0.0,1000-1059,0.0,2475.0
57969,20,6,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1.0,1.0,1300-1359,-7.0,0.0,1600-1659,0.0,628.0
165713,21,7,DL,DL,DL,ATL,GA,Georgia,LAS,NV,Nevada,5.0,5.0,2200-2259,-13.0,0.0,0001-0559,0.0,1747.0
528643,24,3,AA,AA,AA,DFW,TX,Texas,LAS,NV,Nevada,-5.0,0.0,1400-1459,-20.0,0.0,1500-1559,0.0,1055.0
274993,27,6,NK,NK,NK,ORD,IL,Illinois,LAX,CA,California,12.0,12.0,2200-2259,-23.0,0.0,0001-0559,0.0,1744.0
74706,6,6,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,15.0,15.0,1300-1359,10.0,10.0,1700-1759,0.0,1199.0
486819,24,3,AA,AA,AA,LAX,CA,California,CLT,NC,North Carolina,0.0,0.0,2300-2359,-3.0,0.0,0700-0759,0.0,2125.0
230727,10,3,F9,F9,F9,ATL,GA,Georgia,MIA,FL,Florida,2.0,2.0,1700-1759,-18.0,0.0,1900-1959,0.0,594.0
470570,25,4,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,3.0,3.0,1800-1859,-7.0,0.0,2000-2059,0.0,650.0
485869,20,6,AA,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-4.0,0.0,1200-1259,-10.0,0.0,1400-1459,0.0,802.0
442768,12,5,DL,9E,9E,CLT,NC,North Carolina,JFK,NY,New York,-5.0,0.0,1100-1159,-29.0,0.0,1300-1359,0.0,541.0
494181,21,7,AA,AA,AA,LAS,NV,Nevada,CLT,NC,North Carolina,44.0,44.0,2200-2259,26.0,26.0,0600-0659,0.0,1916.0
408338,8,1,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,9.0,9.0,1600-1659,6.0,6.0,1800-1859,0.0,641.0
573668,11,4,B6,B6,B6,JFK,NY,New York,ORD,IL,Illinois,50.0,50.0,1400-1459,52.0,52.0,1600-1659,0.0,740.0
102030,7,7,WN,WN,WN,LAX,CA,California,LAS,NV,Nevada,-1.0,0.0,0800-0859,-10.0,0.0,0900-0959,0.0,236.0
232513,21,7,F9,F9,F9,ORD,IL,Illinois,MCO,FL,Florida,-8.0,0.0,1800-1859,-22.0,0.0,2200-2259,0.0,1005.0
520082,12,5,AA,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,202.0,202.0,0600-0659,253.0,253.0,1100-1159,0.0,1197.0
157309,24,3,DL,DL,DL,LAS,NV,Nevada,ATL,GA,Georgia,-1.0,0.0,0600-0659,11.0,11.0,1200-1259,0.0,1747.0
466154,30,2,AA,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,-3.0,0.0,1000-1059,0.0,0.0,1400-1459,0.0,888.0
183763,27,6,DL,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,-1.0,0.0,1200-1259,-15.0,0.0,1300-1359,0.0,404.0
467927,4,4,AA,AA,AA,MCO,FL,Florida,MIA,FL,Florida,27.0,27.0,1700-1759,28.0,28.0,1800-1859,0.0,192.0
370526,30,2,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,-9.0,0.0,0700-0759,-15.0,0.0,0900-0959,0.0,1005.0
457306,4,4,AA,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-6.0,0.0,0001-0559,-15.0,0.0,0700-0759,0.0,802.0
217145,14,7,DL,DL,DL,JFK,NY,New York,ATL,GA,Georgia,-3.0,0.0,1700-1759,1.0,1.0,2000-2059,0.0,760.0
470929,30,2,AA,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-5.0,0.0,1600-1659,-25.0,0.0,1900-1959,0.0,802.0
486206,28,7,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,9.0,9.0,1700-1759,20.0,20.0,2200-2259,0.0,1235.0
156762,4,4,DL,DL,DL,DFW,TX,Texas,JFK,NY,New York,-8.0,0.0,1200-1259,-22.0,0.0,1700-1759,0.0,1391.0
281264,20,6,NK,NK,NK,LAX,CA,California,ATL,GA,Georgia,-8.0,0.0,2300-2359,34.0,34.0,0600-0659,0.0,1947.0
567949,2,2,B6,B6,B6,MCO,FL,Florida,JFK,NY,New York,0.0,0.0,1800-1859,8.0,8.0,2100-2159,0.0,944.0
461788,8,1,AA,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,-5.0,0.0,1800-1859,-5.0,0.0,1900-1959,0.0,541.0
195421,29,1,DL,DL,DL,LAX,CA,California,JFK,NY,New York,-2.0,0.0,1200-1259,3.0,3.0,2000-2059,0.0,2475.0
555508,21,7,AS,AS,AS,LAX,CA,California,LAS,NV,Nevada,6.0,6.0,1600-1659,8.0,8.0,1700-1759,0.0,236.0
486115,16,2,AA,AA,AA,CLT,NC,North Carolina,LAX,CA,California,1.0,1.0,0900-0959,-14.0,0.0,1100-1159,0.0,2125.0
291891,31,3,NK,NK,NK,LAX,CA,California,ATL,GA,Georgia,-9.0,0.0,1100-1159,-13.0,0.0,1800-1859,0.0,1947.0
71789,5,5,WN,WN,WN,LAX,CA,California,DEN,CO,Colorado,-8.0,0.0,1600-1659,-19.0,0.0,1900-1959,0.0,862.0
53905,19,5,WN,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,-2.0,0.0,0700-0759,-10.0,0.0,1200-1259,0.0,1546.0
503338,3,3,AA,AA,AA,MCO,FL,Florida,DFW,TX,Texas,-3.0,0.0,0700-0759,0.0,0.0,0900-0959,0.0,985.0
468719,19,5,AA,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,48.0,48.0,2000-2059,39.0,39.0,2200-2259,0.0,541.0
370403,30,2,UA,UA,UA,ORD,IL,Illinois,LAX,CA,California,22.0,22.0,1500-1559,-16.0,0.0,1800-1859,0.0,1744.0
210623,8,1,DL,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-4.0,0.0,0700-0759,-6.0,0.0,0800-0859,0.0,606.0
375301,17,3,UA,UA,UA,LAS,NV,Nevada,ORD,IL,Illinois,-5.0,0.0,0900-0959,-22.0,0.0,1400-1459,0.0,1514.0
205979,26,5,DL,DL,DL,JFK,NY,New York,ATL,GA,Georgia,27.0,27.0,1900-1959,6.0,6.0,2200-2259,0.0,760.0
459662,4,4,AA,AA,AA,MIA,FL,Florida,LAS,NV,Nevada,-3.0,0.0,1600-1659,-16.0,0.0,1800-1859,0.0,2174.0
377390,16,2,UA,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-3.0,0.0,0700-0759,-16.0,0.0,0900-0959,0.0,802.0
153451,29,1,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,19.0,19.0,1100-1159,24.0,24.0,1900-1959,0.0,1947.0
437082,19,5,DL,9E,9E,JFK,NY,New York,CLT,NC,North Carolina,118.0,118.0,1900-1959,139.0,139.0,2200-2259,0.0,541.0
156024,5,5,DL,DL,DL,DEN,CO,Colorado,JFK,NY,New York,0.0,0.0,1200-1259,-17.0,0.0,1800-1859,0.0,1626.0
228859,19,5,F9,F9,F9,DEN,CO,Colorado,LAS,NV,Nevada,-9.0,0.0,1000-1059,-29.0,0.0,1100-1159,0.0,628.0
229411,5,5,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-8.0,0.0,1400-1459,-17.0,0.0,1600-1659,0.0,641.0
470645,13,6,AA,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,76.0,76.0,1800-1859,65.0,65.0,1900-1959,0.0,599.0
505413,22,1,AA,AA,AA,DFW,TX,Texas,LAS,NV,Nevada,-1.0,0.0,0800-0859,6.0,6.0,0900-0959,0.0,1055.0
233507,15,1,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,31.0,31.0,1000-1059,39.0,39.0,1500-1559,0.0,1199.0
287318,26,5,NK,NK,NK,MIA,FL,Florida,DFW,TX,Texas,-10.0,0.0,2200-2259,-37.0,0.0,0001-0559,0.0,1121.0
47736,11,4,WN,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,-7.0,0.0,1200-1259,-21.0,0.0,1500-1559,0.0,888.0
217897,10,3,DL,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,1700-1759,-27.0,0.0,1900-1959,0.0,226.0
402288,23,2,UA,UA,UA,ORD,IL,Illinois,MIA,FL,Florida,19.0,19.0,1400-1459,30.0,30.0,1800-1859,0.0,1197.0
379661,14,7,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,7.0,7.0,0700-0759,-4.0,0.0,1000-1059,0.0,628.0
486712,5,5,AA,AA,AA,LAX,CA,California,ORD,IL,Illinois,-3.0,0.0,2300-2359,-7.0,0.0,0600-0659,0.0,1744.0
178892,2,2,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,33.0,33.0,1000-1059,22.0,22.0,1100-1159,0.0,404.0
231278,13,6,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,177.0,177.0,1600-1659,183.0,183.0,1900-1959,0.0,641.0
174859,29,1,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,-1.0,0.0,0800-0859,-4.0,0.0,1500-1559,0.0,1947.0
415269,19,5,UA,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,0.0,0.0,1700-1759,12.0,12.0,1900-1959,0.0,888.0
495571,30,2,AA,AA,AA,LAS,NV,Nevada,ORD,IL,Illinois,-10.0,0.0,1200-1259,12.0,12.0,1700-1759,0.0,1514.0
205314,24,3,DL,DL,DL,JFK,NY,New York,ATL,GA,Georgia,0.0,0.0,1500-1559,-21.0,0.0,1800-1859,0.0,760.0
486320,12,5,AA,AA,AA,LAS,NV,Nevada,LAX,CA,California,26.0,26.0,1100-1159,20.0,20.0,1200-1259,0.0,236.0
502859,22,1,AA,AA,AA,MIA,FL,Florida,MCO,FL,Florida,26.0,26.0,1300-1359,18.0,18.0,1400-1459,0.0,192.0
228888,28,7,F9,F9,F9,LAS,NV,Nevada,DEN,CO,Colorado,-5.0,0.0,0800-0859,-11.0,0.0,1100-1159,0.0,628.0
474016,5,5,AA,AA,AA,JFK,NY,New York,MIA,FL,Florida,29.0,29.0,1400-1459,4.0,4.0,1700-1759,0.0,1089.0
236105,16,2,F9,F9,F9,MCO,FL,Florida,ATL,GA,Georgia,17.0,17.0,2300-2359,17.0,17.0,0001-0559,0.0,404.0
486256,1,1,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,-3.0,0.0,2300-2359,-12.0,0.0,0001-0559,0.0,1235.0
101798,7,7,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,-4.0,0.0,0001-0559,-16.0,0.0,0800-0859,0.0,628.0
220122,12,5,DL,DL,DL,ATL,GA,Georgia,JFK,NY,New York,-1.0,0.0,2100-2159,-28.0,0.0,2300-2359,0.0,760.0
283048,11,4,NK,NK,NK,MCO,FL,Florida,ATL,GA,Georgia,4.0,4.0,1800-1859,14.0,14.0,2000-2059,0.0,404.0
502011,28,7,AA,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-4.0,0.0,0700-0759,-2.0,0.0,1000-1059,0.0,936.0
420438,6,6,UA,UA,UA,DEN,CO,Colorado,LAX,CA,California,42.0,42.0,1100-1159,33.0,33.0,1300-1359,0.0,862.0
455744,1,1,AA,AA,AA,JFK,NY,New York,LAX,CA,California,-5.0,0.0,1700-1759,-58.0,0.0,2000-2059,0.0,2475.0
384377,1,1,UA,UA,UA,ORD,IL,Illinois,LAX,CA,California,-3.0,0.0,1400-1459,-39.0,0.0,1600-1659,0.0,1744.0
577150,16,2,B6,B6,B6,JFK,NY,New York,LAX,CA,California,-7.0,0.0,1200-1259,29.0,29.0,1500-1559,0.0,2475.0
500957,7,7,AA,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,-2.0,0.0,0600-0659,-18.0,0.0,0900-0959,0.0,1197.0
393660,13,6,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,,,1300-1359,,,1400-1459,1.0,641.0
150466,21,7,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-2.0,0.0,1900-1959,-9.0,0.0,2200-2259,0.0,1947.0
156658,30,2,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,1300-1359,-6.0,0.0,1400-1459,0.0,1199.0
510750,14,7,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,47.0,47.0,1400-1459,48.0,48.0,1500-1559,0.0,641.0
461340,27,6,AA,AA,AA,ORD,IL,Illinois,JFK,NY,New York,-8.0,0.0,1100-1159,-15.0,0.0,1400-1459,0.0,740.0
462298,18,4,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,4.0,4.0,1200-1259,-6.0,0.0,1400-1459,0.0,468.0
504212,28,7,AA,AA,AA,ORD,IL,Illinois,JFK,NY,New York,-9.0,0.0,1600-1659,-16.0,0.0,2000-2059,0.0,740.0
179308,23,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-9.0,0.0,2200-2259,-13.0,0.0,0001-0559,0.0,731.0
376782,16,2,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,0900-0959,4.0,4.0,1200-1259,0.0,641.0
159957,10,3,DL,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-1.0,0.0,2100-2159,-11.0,0.0,2200-2259,0.0,606.0
474099,26,5,AA,AA,AA,LAX,CA,California,ORD,IL,Illinois,-5.0,0.0,0900-0959,-19.0,0.0,1500-1559,0.0,1744.0
166792,18,4,DL,DL,DL,MIA,FL,Florida,JFK,NY,New York,70.0,70.0,1300-1359,53.0,53.0,1600-1659,0.0,1089.0
217875,22,1,DL,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-4.0,0.0,0700-0759,-7.0,0.0,0900-0959,0.0,226.0
282855,3,3,NK,NK,NK,MCO,FL,Florida,ORD,IL,Illinois,48.0,48.0,2100-2159,32.0,32.0,0001-0559,0.0,1005.0
377694,15,1,UA,UA,UA,LAX,CA,California,LAS,NV,Nevada,-7.0,0.0,1200-1259,-2.0,0.0,1400-1459,0.0,236.0
479142,1,1,AA,AA,AA,CLT,NC,North Carolina,LAS,NV,Nevada,8.0,8.0,1600-1659,5.0,5.0,1800-1859,0.0,1916.0
410958,7,7,UA,UA,UA,LAX,CA,California,DEN,CO,Colorado,10.0,10.0,1800-1859,-6.0,0.0,2200-2259,0.0,862.0
574110,11,4,B6,B6,B6,JFK,NY,New York,MIA,FL,Florida,6.0,6.0,1400-1459,21.0,21.0,1800-1859,0.0,1089.0
73913,6,6,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,88.0,88.0,1800-1859,88.0,88.0,2000-2059,0.0,1199.0
165216,21,7,DL,DL,DL,LAX,CA,California,MIA,FL,Florida,-3.0,0.0,1100-1159,9.0,9.0,1900-1959,0.0,2342.0
237017,3,3,F9,F9,F9,DFW,TX,Texas,MIA,FL,Florida,-1.0,0.0,1300-1359,-23.0,0.0,1700-1759,0.0,1121.0
458570,24,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,1400-1459,0.0,0.0,1700-1759,0.0,641.0
414745,20,6,UA,UA,UA,ORD,IL,Illinois,MIA,FL,Florida,-5.0,0.0,1400-1459,-30.0,0.0,1800-1859,0.0,1197.0
282802,12,5,NK,NK,NK,LAS,NV,Nevada,LAX,CA,California,22.0,22.0,2300-2359,3.0,3.0,0001-0559,0.0,236.0
499047,12,5,AA,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,,,0900-0959,,,1200-1259,1.0,1197.0
287177,28,7,NK,NK,NK,CLT,NC,North Carolina,MIA,FL,Florida,0.0,0.0,1100-1159,11.0,11.0,1300-1359,0.0,650.0
115264,23,2,WN,WN,WN,MIA,FL,Florida,ATL,GA,Georgia,-5.0,0.0,1600-1659,-15.0,0.0,1800-1859,0.0,594.0
494395,26,5,AA,AA,AA,MIA,FL,Florida,MCO,FL,Florida,6.0,6.0,2000-2059,-11.0,0.0,2100-2159,0.0,192.0
490881,17,3,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,35.0,35.0,0900-0959,26.0,26.0,1200-1259,0.0,985.0
500747,14,7,AA,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,49.0,49.0,0600-0659,79.0,79.0,0900-0959,0.0,802.0
409041,8,1,UA,UA,UA,ORD,IL,Illinois,MIA,FL,Florida,-1.0,0.0,1000-1059,-7.0,0.0,1500-1559,0.0,1197.0
479611,4,4,AA,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-3.0,0.0,1300-1359,-17.0,0.0,1400-1459,0.0,599.0
237217,26,5,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,32.0,32.0,2200-2259,5.0,5.0,2300-2359,0.0,641.0
181313,22,1,DL,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,-4.0,0.0,1800-1859,-4.0,0.0,2000-2059,0.0,594.0
408620,8,1,UA,UA,UA,LAS,NV,Nevada,ORD,IL,Illinois,-1.0,0.0,1400-1459,-5.0,0.0,2000-2059,0.0,1514.0
381730,13,6,UA,UA,UA,ORD,IL,Illinois,LAX,CA,California,,,1500-1559,,,1800-1859,1.0,1744.0
235713,8,1,F9,F9,F9,MIA,FL,Florida,ATL,GA,Georgia,41.0,41.0,2100-2159,53.0,53.0,2300-2359,0.0,594.0
521371,14,7,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,150.0,150.0,2300-2359,139.0,139.0,0001-0559,0.0,1235.0
191414,7,7,DL,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,0.0,0.0,0800-0859,20.0,20.0,0900-0959,0.0,594.0
286849,6,6,NK,NK,NK,DEN,CO,Colorado,MIA,FL,Florida,46.0,46.0,1000-1059,87.0,87.0,1600-1659,0.0,1709.0
383419,2,2,UA,UA,UA,DEN,CO,Colorado,LAX,CA,California,-3.0,0.0,1500-1559,-14.0,0.0,1700-1759,0.0,862.0
501795,23,2,AA,AA,AA,LAX,CA,California,MIA,FL,Florida,-3.0,0.0,2200-2259,7.0,7.0,0600-0659,0.0,2342.0
484679,21,7,AA,AA,AA,ORD,IL,Illinois,MCO,FL,Florida,-5.0,0.0,1800-1859,-28.0,0.0,2200-2259,0.0,1005.0
291841,1,1,NK,NK,NK,DFW,TX,Texas,LAX,CA,California,12.0,12.0,1500-1559,-10.0,0.0,1700-1759,0.0,1235.0
567103,1,1,B6,B6,B6,MCO,FL,Florida,JFK,NY,New York,304.0,304.0,1100-1159,294.0,294.0,1300-1359,0.0,944.0
500971,21,7,AA,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,-4.0,0.0,0600-0659,-13.0,0.0,0900-0959,0.0,1197.0
112151,16,2,WN,WN,WN,LAX,CA,California,LAS,NV,Nevada,-2.0,0.0,1900-1959,-8.0,0.0,2000-2059,0.0,236.0
183749,20,6,DL,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,-5.0,0.0,1200-1259,-25.0,0.0,1300-1359,0.0,404.0
176953,16,2,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,152.0,152.0,1700-1759,156.0,156.0,1900-1959,0.0,1199.0
274949,14,7,NK,NK,NK,LAX,CA,California,ORD,IL,Illinois,-6.0,0.0,0600-0659,-15.0,0.0,1200-1259,0.0,1744.0
480103,1,1,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,18.0,18.0,2100-2159,14.0,14.0,2300-2359,0.0,650.0
510086,5,5,AA,AA,AA,MIA,FL,Florida,DEN,CO,Colorado,2.0,2.0,0900-0959,-14.0,0.0,1200-1259,0.0,1709.0
154788,7,7,DL,DL,DL,ATL,GA,Georgia,LAS,NV,Nevada,-4.0,0.0,1400-1459,-5.0,0.0,1600-1659,0.0,1747.0
235918,28,7,F9,F9,F9,ATL,GA,Georgia,MCO,FL,Florida,-9.0,0.0,1100-1159,1.0,1.0,1200-1259,0.0,404.0
196614,31,3,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-4.0,0.0,1500-1559,-46.0,0.0,1700-1759,0.0,1947.0
154676,29,1,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,-1.0,0.0,1300-1359,26.0,26.0,2000-2059,0.0,1947.0
467962,8,1,AA,AA,AA,MIA,FL,Florida,MCO,FL,Florida,94.0,94.0,1500-1559,91.0,91.0,1600-1659,0.0,192.0
403646,22,1,UA,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,212.0,212.0,1000-1059,194.0,194.0,1300-1359,0.0,802.0
175873,2,2,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-4.0,0.0,0700-0759,-34.0,0.0,0900-0959,0.0,1947.0
354200,25,4,DL,OO,OO,JFK,NY,New York,ORD,IL,Illinois,70.0,70.0,1900-1959,46.0,46.0,2100-2159,0.0,740.0
398276,10,3,UA,UA,UA,MIA,FL,Florida,ORD,IL,Illinois,,,1200-1259,,,1400-1459,1.0,1197.0
492418,24,3,AA,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,13.0,13.0,1900-1959,-16.0,0.0,2100-2159,0.0,1197.0
415676,19,5,UA,UA,UA,LAS,NV,Nevada,ORD,IL,Illinois,,,2300-2359,,,0001-0559,1.0,1514.0
150446,1,1,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,66.0,66.0,1800-1859,39.0,39.0,2000-2059,0.0,1947.0
519136,18,4,AA,AA,AA,ORD,IL,Illinois,LAX,CA,California,-3.0,0.0,2000-2059,-8.0,0.0,2300-2359,0.0,1744.0
277556,5,5,NK,NK,NK,ATL,GA,Georgia,LAX,CA,California,3.0,3.0,1600-1659,-20.0,0.0,1800-1859,0.0,1947.0
508808,1,1,AA,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-4.0,0.0,0700-0759,-17.0,0.0,0900-0959,0.0,599.0
71663,5,5,WN,WN,WN,LAS,NV,Nevada,ORD,IL,Illinois,8.0,8.0,0800-0859,6.0,6.0,1400-1459,0.0,1514.0
570321,5,5,B6,B6,B6,LAX,CA,California,JFK,NY,New York,-8.0,0.0,2200-2259,-9.0,0.0,0600-0659,0.0,2475.0
491785,9,2,AA,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,17.0,17.0,1000-1059,60.0,60.0,1400-1459,0.0,1197.0
438580,5,5,DL,9E,9E,ATL,GA,Georgia,CLT,NC,North Carolina,10.0,10.0,1700-1759,-8.0,0.0,1900-1959,0.0,226.0
402418,23,2,UA,UA,UA,MIA,FL,Florida,DEN,CO,Colorado,2.0,2.0,1500-1559,-13.0,0.0,1800-1859,0.0,1709.0
486249,19,5,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,-3.0,0.0,2200-2259,-5.0,0.0,0001-0559,0.0,1235.0
63448,28,7,WN,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,-2.0,0.0,2200-2259,-8.0,0.0,2300-2359,0.0,628.0
77707,13,6,WN,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,95.0,95.0,1400-1459,79.0,79.0,1900-1959,0.0,1546.0
152020,7,7,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-2.0,0.0,1000-1059,-20.0,0.0,1400-1459,0.0,731.0
485199,28,7,AA,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-5.0,0.0,0800-0859,-2.0,0.0,1100-1159,0.0,599.0
174762,8,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-6.0,0.0,1100-1159,-4.0,0.0,1300-1359,0.0,731.0
412017,7,7,UA,UA,UA,DEN,CO,Colorado,LAX,CA,California,8.0,8.0,1700-1759,-13.0,0.0,1800-1859,0.0,862.0
468703,3,3,AA,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,1.0,1.0,2000-2059,-12.0,0.0,2200-2259,0.0,541.0
35412,26,5,WN,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,11.0,11.0,1200-1259,-9.0,0.0,1400-1459,0.0,888.0
503092,19,5,AA,AA,AA,MIA,FL,Florida,ATL,GA,Georgia,78.0,78.0,2200-2259,77.0,77.0,0001-0559,0.0,594.0
515950,6,6,AA,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,76.0,76.0,1800-1859,77.0,77.0,2300-2359,0.0,1197.0
511148,27,6,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,-1.0,0.0,2000-2059,-13.0,0.0,2100-2159,0.0,468.0
153482,9,2,DL,DL,DL,DFW,TX,Texas,JFK,NY,New York,190.0,190.0,1300-1359,208.0,208.0,1700-1759,0.0,1391.0
481036,27,6,AA,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-10.0,0.0,0700-0759,-22.0,0.0,0900-0959,0.0,802.0
177848,19,5,DL,DL,DL,JFK,NY,New York,LAX,CA,California,-6.0,0.0,1700-1759,9.0,9.0,2100-2159,0.0,2475.0
484505,5,5,AA,AA,AA,ORD,IL,Illinois,MCO,FL,Florida,-8.0,0.0,1300-1359,-10.0,0.0,1600-1659,0.0,1005.0
