DayofMonth,IATA_Code_Marketing_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,CRSDepTime,DepTime,DepDelay,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,ArrTime,ArrDelay,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Div1Airport
1,DL,DL,MCO,FL,Florida,MIA,FL,Florida,1700,1702,2,1700-1759,18,1720,1756,26,1822,11,1800-1859,0,,0,71,80,36,1,192,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,705,702,-3,0700-0759,16,718,821,11,832,-20,0800-0859,0,,0,107,90,63,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1024,1018,-6,1000-1059,15,1033,1128,11,1139,-16,1100-1159,0,,0,91,81,55,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1438,1434,-4,1400-1459,11,1445,1542,11,1553,-17,1600-1659,0,,0,92,79,57,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1543,1539,-4,1500-1559,13,1552,1650,7,1657,-17,1700-1759,0,,0,91,78,58,1,404,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,1724,1718,-6,1700-1759,16,1734,1839,5,1844,-25,1900-1959,0,,0,105,86,65,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1725,1718,-7,1700-1759,15,1733,1830,14,1844,-16,1900-1959,0,,0,95,86,57,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,2225,2218,-7,2200-2259,12,2230,2321,5,2326,-30,2300-2359,0,,0,91,68,51,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1130,1127,-3,1100-1159,13,1140,1238,18,1256,-4,1300-1359,0,,0,90,89,58,1,404,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,1420,1413,-7,1400-1459,24,1437,1548,5,1553,-7,1600-1659,0,,0,100,100,71,1,404,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,1105,1118,13,1100-1159,15,1133,1238,4,1242,-3,1200-1259,0,,0,100,84,65,1,404,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,1320,1320,0,1300-1359,19,1339,1442,4,1446,-9,1400-1459,0,,0,95,86,63,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,1925,1932,7,1900-1959,9,1941,2037,9,2046,-9,2000-2059,0,,0,90,74,56,1,404,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,600,558,-2,0600-0659,21,619,728,19,747,6,0700-0759,0,,0,101,109,69,1,404,,,,,,
1,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,1620,1627,7,1600-1659,22,1649,1755,16,1811,10,1800-1859,0,,0,101,104,66,1,404,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,2245,2241,-4,2200-2259,14,2255,2345,7,2352,-18,0001-0559,0,,0,145,131,110,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,2300,2257,-3,2300-2359,13,2310,32,6,38,-16,0001-0559,0,,0,114,101,82,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,800,756,-4,0800-0859,15,811,937,6,943,-16,0900-0959,0,,0,119,107,86,1,594,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,700,657,-3,0700-0759,15,712,943,11,954,-20,1000-1059,0,,0,134,117,91,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,1354,1349,-5,1300-1359,9,1358,1451,15,1506,-17,1500-1559,0,,0,149,137,113,1,731,,,,,,
1,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,1405,1401,-4,1400-1459,14,1415,1634,5,1639,-23,1700-1759,0,,0,117,98,79,1,606,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1949,1936,-13,1900-1959,26,2002,2233,6,2239,-18,2200-2259,0,,0,128,123,91,1,731,,,,,,
1,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,705,706,1,0700-0759,17,723,944,5,949,-21,1000-1059,0,,0,125,103,81,1,606,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1055,1100,5,1000-1059,10,1110,1343,7,1350,-17,1400-1459,0,,0,132,110,93,1,731,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,520,519,-1,0001-0559,26,545,812,5,817,-10,0800-0859,0,,0,127,118,87,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,705,703,-2,0700-0759,13,716,843,15,858,-6,0900-0959,0,,0,119,115,87,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,820,817,-3,0800-0859,11,828,929,16,945,-9,0900-0959,0,,0,154,148,121,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,900,857,-3,0900-0959,16,913,1041,12,1053,-1,1000-1059,0,,0,114,116,88,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,1040,1037,-3,1000-1059,12,1049,1148,15,1203,-11,1200-1259,0,,0,154,146,119,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,1153,1146,-7,1100-1159,17,1203,1233,8,1241,-12,1200-1259,0,,0,120,115,90,1,606,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,1335,1334,-1,1300-1359,16,1350,1514,10,1524,-7,1500-1559,0,,0,116,110,84,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,1457,1451,-6,1400-1459,19,1510,1636,10,1646,-7,1600-1659,0,,0,116,115,86,1,594,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1623,1617,-6,1600-1659,14,1631,1905,11,1916,-15,1900-1959,0,,0,128,119,94,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,2100,2055,-5,2100-2159,17,2112,2156,15,2211,-14,2200-2259,0,,0,145,136,104,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,2245,2239,-6,2200-2259,13,2252,2321,7,2328,-13,2300-2359,0,,0,116,109,89,1,606,,,,,,
1,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,541,549,8,0001-0559,22,611,834,8,842,-2,0800-0859,0,,0,123,113,83,1,606,,,,,,
1,DL,DL,MIA,FL,Florida,ATL,GA,Georgia,600,602,2,0600-0659,17,619,748,11,759,-6,0800-0859,0,,0,125,117,89,1,594,,,,,,
1,DL,DL,MIA,FL,Florida,ATL,GA,Georgia,700,714,14,0700-0759,12,726,856,7,903,-2,0900-0959,0,,0,125,109,90,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,843,843,0,0800-0859,14,857,928,10,938,-10,0900-0959,0,,0,125,115,91,1,606,,,,,,
1,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,1100,1101,1,1100-1159,14,1115,1335,6,1341,-15,1300-1359,0,,0,116,100,80,1,606,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1314,1320,6,1300-1359,10,1330,1601,4,1605,-14,1600-1659,0,,0,125,105,91,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,1555,1557,2,1500-1559,15,1612,1707,16,1723,-2,1700-1759,0,,0,150,146,115,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,1720,1721,1,1700-1759,12,1733,1824,17,1841,-8,1800-1859,0,,0,149,140,111,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,1859,1900,1,1800-1859,18,1918,2039,11,2050,-1,2000-2059,0,,0,112,110,81,1,594,,,,,,
1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1825,1830,5,1800-1859,15,1845,2119,6,2125,-10,2100-2159,0,,0,130,115,94,1,731,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,1636,1633,-3,1600-1659,13,1646,1810,25,1835,3,1800-1859,0,,0,116,122,84,1,594,,,,,,
1,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,1718,1717,-1,1700-1759,20,1737,1954,20,2014,1,2000-2059,0,,0,115,117,77,1,606,,,,,,
1,DL,DL,MIA,FL,Florida,ATL,GA,Georgia,1020,1031,11,1000-1059,22,1053,1222,4,1226,1,1200-1259,0,,0,125,115,89,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,1223,1234,11,1200-1259,11,1245,1414,15,1429,13,1400-1459,0,,0,113,115,89,1,594,,,,,,
1,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,1510,1519,9,1500-1559,14,1533,1602,9,1611,5,1600-1659,0,,0,116,112,89,1,606,,,,,,
1,DL,DL,JFK,NY,New York,MCO,FL,Florida,730,725,-5,0700-0759,11,736,956,6,1002,-35,1000-1059,0,,0,187,157,140,1,944,,,,,,
1,DL,DL,MCO,FL,Florida,JFK,NY,New York,800,753,-7,0800-0859,14,807,1005,16,1021,-23,1000-1059,0,,0,164,148,118,1,944,,,,,,
1,DL,DL,JFK,NY,New York,ATL,GA,Georgia,840,835,-5,0800-0859,32,907,1056,6,1102,-17,1100-1159,0,,0,159,147,109,1,760,,,,,,
1,DL,DL,JFK,NY,New York,MCO,FL,Florida,920,915,-5,0900-0959,18,933,1150,9,1159,-27,1200-1259,0,,0,186,164,137,1,944,,,,,,
1,DL,DL,MCO,FL,Florida,JFK,NY,New York,1148,1146,-2,1100-1159,13,1159,1400,7,1407,-22,1400-1459,0,,0,161,141,121,1,944,,,,,,
1,DL,DL,JFK,NY,New York,ATL,GA,Georgia,1227,1222,-5,1200-1259,13,1235,1422,12,1434,-27,1500-1559,0,,0,154,132,107,1,760,,,,,,
1,DL,DL,LAX,CA,California,DEN,CO,Colorado,1405,1359,-6,1400-1459,8,1407,1700,10,1710,-24,1700-1759,0,,0,149,131,113,1,862,,,,,,
1,DL,DL,ATL,GA,Georgia,JFK,NY,New York,1453,1451,-2,1400-1459,15,1506,1641,9,1650,-25,1700-1759,0,,0,142,119,95,1,760,,,,,,
1,DL,DL,MCO,FL,Florida,JFK,NY,New York,1529,1528,-1,1500-1559,10,1538,1738,10,1748,-28,1800-1859,0,,0,167,140,120,1,944,,,,,,
1,DL,DL,ATL,GA,Georgia,JFK,NY,New York,1735,1730,-5,1700-1759,16,1746,1927,15,1942,-18,2000-2059,0,,0,145,132,101,1,760,,,,,,
1,DL,DL,DEN,CO,Colorado,LAX,CA,California,1835,1832,-3,1800-1859,12,1844,1935,7,1942,-28,2000-2059,0,,0,155,130,111,1,862,,,,,,
1,DL,DL,MCO,FL,Florida,JFK,NY,New York,1959,1954,-5,1900-1959,17,2011,2213,10,2223,-23,2200-2259,0,,0,167,149,122,1,944,,,,,,
1,DL,DL,JFK,NY,New York,ATL,GA,Georgia,1929,1928,-1,1900-1959,35,2003,2141,7,2148,-31,2200-2259,0,,0,170,140,98,1,760,,,,,,
1,DL,DL,JFK,NY,New York,MCO,FL,Florida,1955,1953,-2,1900-1959,36,2029,2241,5,2246,-16,2300-2359,0,,0,187,173,132,1,944,,,,,,
1,DL,DL,JFK,NY,New York,ATL,GA,Georgia,2110,2106,-4,2100-2159,23,2129,2305,7,2312,-45,2300-2359,0,,0,167,126,96,1,760,,,,,,
1,DL,DL,MCO,FL,Florida,JFK,NY,New York,1336,1337,1,1300-1359,13,1350,1544,5,1549,-31,1600-1659,0,,0,164,132,114,1,944,,,,,,
1,DL,DL,JFK,NY,New York,MCO,FL,Florida,1540,1542,2,1500-1559,14,1556,1813,11,1824,-22,1800-1859,0,,0,186,162,137,1,944,,,,,,
1,DL,DL,JFK,NY,New York,ATL,GA,Georgia,1605,1607,2,1600-1659,27,1634,1820,5,1825,-19,1800-1859,0,,0,159,138,106,1,760,,,,,,
1,DL,DL,JFK,NY,New York,MCO,FL,Florida,1705,1708,3,1700-1759,20,1728,1943,8,1951,-22,2000-2059,0,,0,188,163,135,1,944,,,,,,
1,DL,DL,JFK,NY,New York,MCO,FL,Florida,1200,1159,-1,1200-1259,13,1212,1433,8,1441,-15,1400-1459,0,,0,176,162,141,1,944,,,,,,
1,DL,DL,JFK,NY,New York,ATL,GA,Georgia,600,604,4,0600-0659,24,628,821,6,827,-10,0800-0859,0,,0,157,143,113,1,760,,,,,,
1,DL,DL,ATL,GA,Georgia,JFK,NY,New York,959,1011,12,0900-0959,18,1029,1206,7,1213,-5,1200-1259,0,,0,139,122,97,1,760,,,,,,
1,DL,DL,ATL,GA,Georgia,JFK,NY,New York,1229,1239,10,1200-1259,12,1251,1428,10,1438,-7,1400-1459,0,,0,136,119,97,1,760,,,,,,
1,DL,DL,MCO,FL,Florida,JFK,NY,New York,1705,1707,2,1700-1759,16,1723,1922,37,1959,2,1900-1959,0,,0,172,172,119,1,944,,,,,,
1,DL,DL,DFW,TX,Texas,LAX,CA,California,607,601,-6,0600-0659,14,615,711,11,722,-22,0700-0759,0,,0,217,201,176,1,1235,,,,,,
1,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,1012,1009,-3,1000-1059,11,1020,1109,10,1119,-26,1100-1159,0,,0,213,190,169,1,1199,,,,,,
1,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,1127,1125,-2,1100-1159,14,1139,1230,6,1236,-21,1200-1259,0,,0,210,191,171,1,1199,,,,,,
1,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,1115,1114,-1,1100-1159,11,1125,1544,7,1551,-19,1600-1659,0,,0,175,157,139,1,1199,,,,,,
1,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,1255,1247,-8,1200-1259,11,1258,1713,3,1716,-29,1700-1759,0,,0,170,149,135,1,1199,,,,,,
1,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,1538,1533,-5,1500-1559,13,1546,1641,6,1647,-18,1700-1759,0,,0,207,194,175,1,1199,,,,,,
1,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,1407,1405,-2,1400-1459,11,1416,1835,6,1841,-19,1900-1959,0,,0,173,156,139,1,1199,,,,,,
1,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,1826,1822,-4,1800-1859,11,1833,1924,7,1931,-27,1900-1959,0,,0,212,189,171,1,1199,,,,,,
1,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,2022,2008,-14,2000-2059,17,2025,2118,7,2125,-24,2100-2159,0,,0,207,197,173,1,1199,,,,,,
1,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,2141,2159,18,2100-2159,28,2227,7,6,13,14,2300-2359,0,,0,138,134,100,1,650,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,2026,2047,21,2000-2059,11,2058,2248,11,2259,-10,2300-2359,0,,0,163,132,110,1,802,,,,,,
1,AA,AA,ORD,IL,Illinois,MCO,FL,Florida,1105,1130,25,1100-1159,10,1140,1441,17,1458,12,1400-1459,0,,0,161,148,121,1,1005,,,,,,
1,AA,AA,DFW,TX,Texas,LAS,NV,Nevada,1805,1826,21,1800-1859,10,1836,1901,7,1908,2,1900-1959,0,,0,181,162,145,1,1055,,,,,,
1,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,2359,17,18,2300-2359,12,29,504,6,510,4,0001-0559,0,,0,187,173,155,1,1337,,,,,,
1,F9,F9,CLT,NC,North Carolina,DEN,CO,Colorado,2127,2144,17,2100-2159,16,2200,2308,18,2326,-2,2300-2359,0,,0,241,222,188,1,1337,,,,,,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,1220,1240,20,1200-1259,13,1253,1332,11,1343,3,1300-1359,0,,0,80,63,39,1,236,,,,,,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,1605,1621,16,1600-1659,12,1633,1716,9,1725,0,1700-1759,0,,0,80,64,43,1,236,,,,,,
1,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,2010,2025,15,2000-2059,18,2043,2147,7,2154,14,2100-2159,0,,0,90,89,64,1,404,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1530,1554,24,1500-1559,15,1609,1833,6,1839,14,1800-1859,0,,0,115,105,84,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,1440,1456,16,1400-1459,13,1509,1601,4,1605,-10,1600-1659,0,,0,155,129,112,1,862,,,,,,
1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,1455,1528,33,1400-1459,13,1541,1639,7,1646,1,1600-1659,0,,0,170,138,118,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,1940,2002,22,1900-1959,11,2013,31,4,35,10,0001-0559,0,,0,165,153,138,1,1199,,,,,,
1,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,1615,1643,28,1600-1659,10,1653,2110,7,2117,12,2100-2159,0,,0,170,154,137,1,1199,,,,,,
1,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,2120,2142,22,2100-2159,13,2155,2244,5,2249,4,2200-2259,0,,0,205,187,169,1,1199,,,,,,
1,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,1855,1918,23,1800-1859,12,1930,15,9,24,4,0001-0559,0,,0,205,186,165,1,1546,,,,,,
1,WN,WN,ATL,GA,Georgia,LAS,NV,Nevada,2030,2056,26,2000-2059,11,2107,2205,4,2209,4,2200-2259,0,,0,275,253,238,1,1747,,,,,,
1,AA,AA,MIA,FL,Florida,MCO,FL,Florida,1806,1809,3,1800-1859,25,1834,1915,22,1937,17,1900-1959,0,,0,74,88,41,1,192,3,0,14,0,0,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,601,558,-3,0600-0659,42,640,912,13,925,16,0900-0959,0,,0,128,147,92,1,641,0,0,16,0,0,
1,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,1321,1317,-4,1300-1359,18,1335,1711,43,1754,26,1700-1759,0,,0,187,217,156,1,1197,0,0,26,0,0,
1,AA,AA,MIA,FL,Florida,DFW,TX,Texas,1711,1721,10,1700-1759,22,1743,1935,16,1951,19,1900-1959,0,,0,201,210,172,1,1121,0,0,9,0,10,
1,AA,AA,CLT,NC,North Carolina,LAX,CA,California,2034,2029,-5,2000-2059,17,2046,2225,53,2318,18,2300-2359,0,,0,326,349,279,1,2125,0,0,18,0,0,
1,AA,AA,LAX,CA,California,MIA,FL,Florida,1309,1307,-2,1300-1359,11,1318,2007,66,2113,23,2000-2059,0,,0,281,306,229,1,2342,0,0,23,0,0,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,2150,2241,51,2100-2159,9,2250,2329,6,2335,35,2300-2359,0,,0,70,54,39,1,236,35,0,0,0,0,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,1525,1638,73,1500-1559,13,1651,1734,8,1742,67,1600-1659,0,,0,70,64,43,1,236,6,0,0,0,61,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,1325,1447,82,1300-1359,16,1503,1544,6,1550,65,1400-1459,0,,0,80,63,41,1,236,12,0,0,0,53,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,515,543,28,0001-0559,8,551,817,5,822,17,0800-0859,0,,0,110,99,86,1,628,17,0,0,0,0,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,1035,1109,34,1000-1059,16,1125,1147,4,1151,16,1100-1159,0,,0,120,102,82,1,628,16,0,0,0,0,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,1705,1735,30,1700-1759,16,1751,1813,7,1820,15,1800-1859,0,,0,120,105,82,1,628,7,0,0,0,8,
1,WN,WN,MIA,FL,Florida,ATL,GA,Georgia,1650,1730,40,1600-1659,26,1756,1923,5,1928,43,1800-1859,0,,0,115,118,87,1,594,0,0,3,0,40,
1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,1910,1946,36,1900-1959,10,1956,2251,5,2256,21,2200-2259,0,,0,145,130,115,1,888,16,0,0,0,5,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,2035,2118,43,2000-2059,11,2129,2219,9,2228,18,2200-2259,0,,0,155,130,110,1,862,18,0,0,0,0,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,1510,1530,20,1500-1559,27,1557,1854,8,1902,37,1800-1859,0,,0,135,152,117,1,862,11,0,17,0,9,
1,WN,WN,LAS,NV,Nevada,ATL,GA,Georgia,1750,1808,18,1700-1759,44,1852,105,3,108,28,0001-0559,0,,0,230,240,193,1,1747,18,0,10,0,0,
1,WN,WN,LAS,NV,Nevada,ORD,IL,Illinois,1735,1812,37,1700-1759,22,1834,2341,8,2349,29,2300-2359,0,,0,225,217,187,1,1514,20,0,0,0,9,
1,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,1530,1726,116,1500-1559,17,1743,2233,8,2241,101,2100-2159,0,,0,210,195,170,1,1546,101,0,0,0,0,
1,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,1829,1912,43,1800-1859,10,1922,2022,6,2028,10,2000-2059,0,,0,229,196,180,1,1337,,,,,,
1,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,1355,1352,-3,1300-1359,14,1406,1713,16,1729,-1,1700-1759,0,,0,155,157,127,1,888,,,,,,
1,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,1112,1109,-3,1100-1159,14,1123,1237,6,1243,-14,1200-1259,0,,0,165,154,134,1,888,,,,,,
1,AA,AA,ORD,IL,Illinois,LAX,CA,California,1710,1704,-6,1700-1759,12,1716,1853,29,1922,-20,1900-1959,0,,0,272,258,217,1,1744,,,,,,
1,AA,AA,ATL,GA,Georgia,ORD,IL,Illinois,1129,1127,-2,1100-1159,13,1140,1210,7,1217,-23,1200-1259,0,,0,131,110,90,1,606,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,1611,1617,6,1600-1659,13,1630,1923,7,1930,-9,1900-1959,0,,0,148,133,113,1,936,,,,,,
1,AA,AA,DFW,TX,Texas,MCO,FL,Florida,1801,1808,7,1800-1859,15,1823,2118,5,2123,-6,2100-2159,0,,0,148,135,115,1,985,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,1015,1014,-1,1000-1059,23,1037,1233,9,1242,2,1200-1259,0,,0,145,148,116,1,802,,,,,,
1,AA,AA,MCO,FL,Florida,DFW,TX,Texas,1601,1559,-2,1600-1659,16,1615,1751,13,1804,0,1800-1859,0,,0,183,185,156,1,985,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,626,627,1,0600-0659,11,638,848,14,902,3,0800-0859,0,,0,153,155,130,1,802,,,,,,
1,AA,AA,MCO,FL,Florida,DFW,TX,Texas,1147,1157,10,1100-1159,14,1211,1345,13,1358,9,1300-1359,0,,0,182,181,154,1,985,,,,,,
1,AA,AA,MCO,FL,Florida,DFW,TX,Texas,1741,1755,14,1700-1759,16,1811,1943,11,1954,11,1900-1959,0,,0,182,179,152,1,985,,,,,,
1,AA,AA,DFW,TX,Texas,MCO,FL,Florida,1847,1848,1,1800-1859,15,1903,2158,19,2217,2,2200-2259,0,,0,148,149,115,1,985,,,,,,
1,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,2036,2037,1,2000-2059,11,2048,2148,41,2229,7,2200-2259,0,,0,166,172,120,1,888,,,,,,
1,AA,AA,DFW,TX,Texas,MCO,FL,Florida,1940,1949,9,1900-1959,20,2009,2305,11,2316,7,2300-2359,0,,0,149,147,116,1,985,,,,,,
1,AA,AA,DFW,TX,Texas,MIA,FL,Florida,500,456,-4,0001-0559,13,509,813,10,823,-20,0800-0859,0,,0,163,147,124,1,1121,,,,,,
1,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,640,637,-3,0600-0659,14,651,838,10,848,-18,0900-0959,0,,0,206,191,167,1,1197,,,,,,
1,AA,AA,JFK,NY,New York,MIA,FL,Florida,606,603,-3,0600-0659,18,621,855,8,903,-24,0900-0959,0,,0,201,180,154,1,1089,,,,,,
1,AA,AA,DFW,TX,Texas,LAS,NV,Nevada,909,904,-5,0900-0959,13,917,948,5,953,-19,1000-1059,0,,0,183,169,151,1,1055,,,,,,
1,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,820,814,-6,0800-0859,10,824,1157,11,1208,-23,1200-1259,0,,0,191,174,153,1,1197,,,,,,
1,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,801,754,-7,0800-0859,16,810,1216,5,1221,-20,1200-1259,0,,0,160,147,126,1,1055,,,,,,
1,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,945,940,-5,0900-0959,12,952,1138,8,1146,-25,1200-1259,0,,0,206,186,166,1,1197,,,,,,
1,AA,AA,MCO,FL,Florida,ORD,IL,Illinois,1033,1025,-8,1000-1059,12,1037,1205,7,1212,-23,1200-1259,0,,0,182,167,148,1,1005,,,,,,
1,AA,AA,MIA,FL,Florida,DFW,TX,Texas,1041,1038,-3,1000-1059,33,1111,1257,11,1308,-18,1300-1359,0,,0,225,210,166,1,1121,,,,,,
1,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,1006,1002,-4,1000-1059,11,1013,1353,7,1400,-16,1400-1459,0,,0,190,178,160,1,1197,,,,,,
1,AA,AA,JFK,NY,New York,MIA,FL,Florida,1100,1058,-2,1100-1159,15,1113,1347,9,1356,-24,1400-1459,0,,0,200,178,154,1,1089,,,,,,
1,AA,AA,DFW,TX,Texas,MIA,FL,Florida,1245,1243,-2,1200-1259,16,1259,1606,6,1612,-24,1600-1659,0,,0,171,149,127,1,1121,,,,,,
1,AA,AA,MCO,FL,Florida,ORD,IL,Illinois,1406,1401,-5,1400-1459,10,1411,1540,8,1548,-22,1600-1659,0,,0,184,167,149,1,1005,,,,,,
1,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,1516,1511,-5,1500-1559,8,1519,1708,8,1716,-26,1700-1759,0,,0,206,185,169,1,1197,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,1731,1729,-2,1700-1759,17,1746,1831,10,1841,-17,1800-1859,0,,0,207,192,165,1,1235,,,,,,
1,AA,AA,MIA,FL,Florida,JFK,NY,New York,1610,1607,-3,1600-1659,16,1623,1836,4,1840,-30,1900-1959,0,,0,180,153,133,1,1089,,,,,,
1,AA,AA,DFW,TX,Texas,MIA,FL,Florida,1655,1650,-5,1600-1659,19,1709,2007,10,2017,-23,2000-2059,0,,0,165,147,118,1,1121,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,1850,1849,-1,1800-1859,20,1909,1951,5,1956,-24,2000-2059,0,,0,210,187,162,1,1235,,,,,,
1,AA,AA,LAX,CA,California,DFW,TX,Texas,1726,1721,-5,1700-1759,12,1733,2158,9,2207,-21,2200-2259,0,,0,182,166,145,1,1235,,,,,,
1,AA,AA,MIA,FL,Florida,JFK,NY,New York,1255,1300,5,1200-1259,15,1315,1533,9,1542,-18,1600-1659,0,,0,185,162,138,1,1089,,,,,,
1,AA,AA,MIA,FL,Florida,JFK,NY,New York,1429,1431,2,1400-1459,14,1445,1707,4,1711,-19,1700-1759,0,,0,181,160,142,1,1089,,,,,,
1,AA,AA,ORD,IL,Illinois,MCO,FL,Florida,1830,1830,0,1800-1859,15,1845,2144,7,2151,-22,2200-2259,0,,0,163,141,119,1,1005,,,,,,
